PrimHeap;Nodes;1000;Edges;15;CputTime;0,09375;Stopwatch;0,0883387
PrimSD;Nodes;1000;Edges;15;CputTime;0,125;Stopwatch;0,1306623
PrimSL;Nodes;1000;Edges;15;CputTime;0,109375;Stopwatch;0,1026528
Kruskals;Nodes;1000;Edges;15;CputTime;0,296875;Stopwatch;0,3045734
PrimPrio;Nodes;1000;Edges;15;CputTime;0,09375;Stopwatch;0,1057146
PrimHeap;Nodes;1000;Edges;15;CputTime;0,109375;Stopwatch;0,1215161
PrimSD;Nodes;1000;Edges;15;CputTime;0,109375;Stopwatch;0,1152751
PrimSL;Nodes;1000;Edges;15;CputTime;0,09375;Stopwatch;0,1004932
Kruskals;Nodes;1000;Edges;15;CputTime;0,078125;Stopwatch;0,0761117
PrimPrio;Nodes;1000;Edges;15;CputTime;0,046875;Stopwatch;0,051453
PrimHeap;Nodes;1000;Edges;15;CputTime;0,0625;Stopwatch;0,0443408
PrimSD;Nodes;1000;Edges;15;CputTime;0,09375;Stopwatch;0,0901083
PrimSL;Nodes;1000;Edges;15;CputTime;0,09375;Stopwatch;0,1038118
Kruskals;Nodes;1000;Edges;40;CputTime;0,265625;Stopwatch;0,2687266
PrimPrio;Nodes;1000;Edges;40;CputTime;0,1875;Stopwatch;0,1972081
PrimHeap;Nodes;1000;Edges;40;CputTime;0,09375;Stopwatch;0,0980031
PrimSD;Nodes;1000;Edges;40;CputTime;0,21875;Stopwatch;0,1939857
PrimSL;Nodes;1000;Edges;40;CputTime;0,171875;Stopwatch;0,178098
Kruskals;Nodes;1000;Edges;40;CputTime;0,296875;Stopwatch;0,3976834
PrimPrio;Nodes;1000;Edges;40;CputTime;0,140625;Stopwatch;0,1224507
PrimHeap;Nodes;1000;Edges;40;CputTime;0,09375;Stopwatch;0,0983067
PrimSD;Nodes;1000;Edges;40;CputTime;0,1875;Stopwatch;0,2564287
PrimSL;Nodes;1000;Edges;40;CputTime;0,1875;Stopwatch;0,1896201
Kruskals;Nodes;1000;Edges;40;CputTime;0,234375;Stopwatch;0,2505938
PrimPrio;Nodes;1000;Edges;40;CputTime;0,109375;Stopwatch;0,1005569
PrimHeap;Nodes;1000;Edges;40;CputTime;0,09375;Stopwatch;0,0970171
PrimSD;Nodes;1000;Edges;40;CputTime;0,21875;Stopwatch;0,2251832
PrimSL;Nodes;1000;Edges;40;CputTime;0,171875;Stopwatch;0,1670857
Kruskals;Nodes;1000;Edges;40;CputTime;0,28125;Stopwatch;0,2664799
PrimPrio;Nodes;1000;Edges;40;CputTime;0,109375;Stopwatch;0,1133474
PrimHeap;Nodes;1000;Edges;40;CputTime;0,09375;Stopwatch;0,0981646
PrimSD;Nodes;1000;Edges;40;CputTime;0,171875;Stopwatch;0,187247
PrimSL;Nodes;1000;Edges;40;CputTime;0,15625;Stopwatch;0,1686499
Kruskals;Nodes;1000;Edges;40;CputTime;0,234375;Stopwatch;0,2718415
PrimPrio;Nodes;1000;Edges;40;CputTime;0,203125;Stopwatch;0,1995972
PrimHeap;Nodes;1000;Edges;40;CputTime;0,09375;Stopwatch;0,0995047
PrimSD;Nodes;1000;Edges;40;CputTime;0,171875;Stopwatch;0,1917557
PrimSL;Nodes;1000;Edges;40;CputTime;0,1875;Stopwatch;0,1829356
Kruskals;Nodes;1000;Edges;40;CputTime;0,296875;Stopwatch;0,2698969
PrimPrio;Nodes;1000;Edges;40;CputTime;0,09375;Stopwatch;0,097502
PrimHeap;Nodes;1000;Edges;40;CputTime;0,109375;Stopwatch;0,1035201
PrimSD;Nodes;1000;Edges;40;CputTime;0,1875;Stopwatch;0,208912
PrimSL;Nodes;1000;Edges;40;CputTime;0,171875;Stopwatch;0,1705085
Kruskals;Nodes;1000;Edges;40;CputTime;0,234375;Stopwatch;0,2580891
PrimPrio;Nodes;1000;Edges;40;CputTime;0,09375;Stopwatch;0,0945587
PrimHeap;Nodes;1000;Edges;40;CputTime;0,09375;Stopwatch;0,0997941
PrimSD;Nodes;1000;Edges;40;CputTime;0,28125;Stopwatch;0,2783051
PrimSL;Nodes;1000;Edges;40;CputTime;0,171875;Stopwatch;0,1749793
Kruskals;Nodes;1000;Edges;40;CputTime;0,28125;Stopwatch;0,2677864
PrimPrio;Nodes;1000;Edges;40;CputTime;0,109375;Stopwatch;0,1103786
PrimHeap;Nodes;1000;Edges;40;CputTime;0,09375;Stopwatch;0,1036122
PrimSD;Nodes;1000;Edges;40;CputTime;0,1875;Stopwatch;0,1834312
PrimSL;Nodes;1000;Edges;40;CputTime;0,171875;Stopwatch;0,1687417
Kruskals;Nodes;1000;Edges;40;CputTime;0,265625;Stopwatch;0,2571092
PrimPrio;Nodes;1000;Edges;40;CputTime;0,09375;Stopwatch;0,0982209
PrimHeap;Nodes;1000;Edges;40;CputTime;0,078125;Stopwatch;0,0964617
PrimSD;Nodes;1000;Edges;40;CputTime;0,234375;Stopwatch;0,2392799
PrimSL;Nodes;1000;Edges;40;CputTime;0,1875;Stopwatch;0,1987655
Kruskals;Nodes;1000;Edges;40;CputTime;0,296875;Stopwatch;0,276847
PrimPrio;Nodes;1000;Edges;40;CputTime;0,078125;Stopwatch;0,1011614
PrimHeap;Nodes;1000;Edges;40;CputTime;0,109375;Stopwatch;0,1131436
PrimSD;Nodes;1000;Edges;40;CputTime;0,171875;Stopwatch;0,2175633
PrimSL;Nodes;1000;Edges;40;CputTime;0,1875;Stopwatch;0,1812851
Kruskals;Nodes;1000;Edges;75;CputTime;0,5625;Stopwatch;0,5766295
PrimPrio;Nodes;1000;Edges;75;CputTime;0,1875;Stopwatch;0,2162525
PrimHeap;Nodes;1000;Edges;75;CputTime;0,1875;Stopwatch;0,1877672
PrimSD;Nodes;1000;Edges;75;CputTime;0,359375;Stopwatch;0,3813182
PrimSL;Nodes;1000;Edges;75;CputTime;0,25;Stopwatch;0,2811104
Kruskals;Nodes;1000;Edges;75;CputTime;0,59375;Stopwatch;0,5956368
PrimPrio;Nodes;1000;Edges;75;CputTime;0,234375;Stopwatch;0,192237
PrimHeap;Nodes;1000;Edges;75;CputTime;0,171875;Stopwatch;0,1800893
PrimSD;Nodes;1000;Edges;75;CputTime;0,28125;Stopwatch;0,2768904
PrimSL;Nodes;1000;Edges;75;CputTime;0,28125;Stopwatch;0,272979
Kruskals;Nodes;1000;Edges;75;CputTime;0,640625;Stopwatch;0,6277377
PrimPrio;Nodes;1000;Edges;75;CputTime;0,15625;Stopwatch;0,174371
PrimHeap;Nodes;1000;Edges;75;CputTime;0,234375;Stopwatch;0,2494518
PrimSD;Nodes;1000;Edges;75;CputTime;0,296875;Stopwatch;0,3378929
PrimSL;Nodes;1000;Edges;75;CputTime;0,28125;Stopwatch;0,2881927
Kruskals;Nodes;1000;Edges;75;CputTime;0,625;Stopwatch;0,6262787
PrimPrio;Nodes;1000;Edges;75;CputTime;0,21875;Stopwatch;0,2073506
PrimHeap;Nodes;1000;Edges;75;CputTime;0,21875;Stopwatch;0,225123
PrimSD;Nodes;1000;Edges;75;CputTime;0,28125;Stopwatch;0,2454794
PrimSL;Nodes;1000;Edges;75;CputTime;0,265625;Stopwatch;0,2693588
Kruskals;Nodes;1000;Edges;75;CputTime;0,609375;Stopwatch;0,6984884
PrimPrio;Nodes;1000;Edges;75;CputTime;0,171875;Stopwatch;0,1733543
PrimHeap;Nodes;1000;Edges;75;CputTime;0,171875;Stopwatch;0,1859429
PrimSD;Nodes;1000;Edges;75;CputTime;0,359375;Stopwatch;0,359159
PrimSL;Nodes;1000;Edges;75;CputTime;0,28125;Stopwatch;0,270048
Kruskals;Nodes;1000;Edges;75;CputTime;0,578125;Stopwatch;0,5764466
PrimPrio;Nodes;1000;Edges;75;CputTime;0,296875;Stopwatch;0,291761
PrimHeap;Nodes;1000;Edges;75;CputTime;0,171875;Stopwatch;0,1732081
PrimSD;Nodes;1000;Edges;75;CputTime;0,375;Stopwatch;0,3332124
PrimSL;Nodes;1000;Edges;75;CputTime;0,234375;Stopwatch;0,2694959
Kruskals;Nodes;1000;Edges;75;CputTime;0,625;Stopwatch;0,6100107
PrimPrio;Nodes;1000;Edges;75;CputTime;0,25;Stopwatch;0,1968112
PrimHeap;Nodes;1000;Edges;75;CputTime;0,171875;Stopwatch;0,1898588
PrimSD;Nodes;1000;Edges;75;CputTime;0,265625;Stopwatch;0,2748964
PrimSL;Nodes;1000;Edges;75;CputTime;0,265625;Stopwatch;0,2710341
Kruskals;Nodes;1000;Edges;75;CputTime;0,609375;Stopwatch;0,641198
PrimPrio;Nodes;1000;Edges;75;CputTime;0,15625;Stopwatch;0,1744781
PrimHeap;Nodes;1000;Edges;75;CputTime;0,171875;Stopwatch;0,1812978
PrimSD;Nodes;1000;Edges;75;CputTime;0,296875;Stopwatch;0,3020382
PrimSL;Nodes;1000;Edges;75;CputTime;0,25;Stopwatch;0,2693474
Kruskals;Nodes;1000;Edges;75;CputTime;0,546875;Stopwatch;0,5695183
PrimPrio;Nodes;1000;Edges;75;CputTime;0,171875;Stopwatch;0,173436
PrimHeap;Nodes;1000;Edges;75;CputTime;0,171875;Stopwatch;0,1789795
PrimSD;Nodes;1000;Edges;75;CputTime;0,375;Stopwatch;0,3463974
PrimSL;Nodes;1000;Edges;75;CputTime;0,234375;Stopwatch;0,273344
Kruskals;Nodes;1000;Edges;75;CputTime;0,609375;Stopwatch;0,6144213
PrimPrio;Nodes;1000;Edges;75;CputTime;0,265625;Stopwatch;0,2025563
PrimHeap;Nodes;1000;Edges;75;CputTime;0,1875;Stopwatch;0,1897305
PrimSD;Nodes;1000;Edges;75;CputTime;0,296875;Stopwatch;0,3016698
PrimSL;Nodes;1000;Edges;75;CputTime;0,265625;Stopwatch;0,2727886
